credit_score,age,anciennete_ans,solde,nb_produits,carte_credit,membre_actif,salaire_annuel,pays,sexe,churn
329,73,11,84449.41683091297,3,0,0,59411.17893257082,Espagne,H,1
763,33,17,91082.93502556297,4,0,0,62269.34761682131,France,H,0
706,52,14,89543.64924196406,4,0,0,39026.822063744716,France,H,1
393,65,4,37816.559498319286,1,0,0,49910.602468219586,Espagne,H,1
631,46,17,44333.42763779644,4,1,1,63541.5331471164,France,H,0
383,64,8,145817.993369441,2,0,0,15272.60562256795,France,H,1
736,71,4,96199.12754422276,1,0,0,45561.37701808643,France,H,1
405,40,7,3024.3684028716234,1,1,1,12960.040582300331,France,F,1
616,65,0,96234.26762329506,1,0,1,69669.24470602538,Espagne,H,1
662,64,11,96675.34639963103,3,1,1,29912.69047265675,Espagne,F,0
533,21,11,35398.60093618437,3,0,0,101294.83102598286,France,H,0
660,70,2,69616.89974964532,3,1,1,43313.86808498781,France,H,0
685,38,6,66121.93332507837,1,1,1,68350.66548458074,France,H,0
403,28,8,31200.894265798022,4,1,1,64992.91902722124,Allemagne,H,0
685,43,5,24445.550854254005,1,0,0,61914.318401664204,Espagne,F,1
313,33,3,20317.706282537707,4,0,0,34342.73101292688,Allemagne,H,1
510,69,16,68287.09688274856,2,0,1,2564.9156072761616,Allemagne,H,0
591,57,18,34512.34525771388,3,0,0,63338.6584463732,France,F,1
612,46,1,44686.467837503325,2,1,0,30895.45588930031,Allemagne,F,1
725,23,18,61755.54529697303,3,0,1,57612.26216316675,France,F,0
553,40,15,65660.97431809906,1,1,0,69618.54653402438,Allemagne,H,1
372,33,11,44912.12349893689,3,0,0,62694.66574173966,Allemagne,F,1
515,58,2,69798.49176273352,1,1,0,32383.500344644508,France,H,1
730,40,13,27035.897301496356,1,0,0,57357.518956173015,Allemagne,H,1
751,34,3,88781.33848740332,1,0,1,30704.19680574443,Espagne,H,0
510,26,15,4660.296678082734,1,0,1,37350.4037954762,France,H,0
708,71,12,15501.043599454671,4,0,1,68455.79407309633,France,F,0
710,54,15,73296.78707657424,4,1,1,68268.13219654489,France,F,0
604,56,19,97828.4716851027,4,0,0,59897.06922080863,France,F,1
461,69,13,9332.616172180278,4,0,0,36290.5150889505,Allemagne,F,1
586,47,3,44361.18438551866,4,0,0,32190.11051734203,Allemagne,F,1
633,36,18,40838.13574581624,4,1,0,44023.612769043575,France,F,1
573,22,15,39145.86316278925,4,1,0,55102.83032513056,France,H,0
635,47,9,112170.02751123699,3,1,1,29406.342572529917,France,H,0
302,66,7,66379.07408583666,2,1,1,58982.42888663954,Allemagne,H,1
364,33,14,71365.25188722796,1,0,0,23351.660907732254,France,F,1
794,33,10,88728.87325602493,4,1,0,79334.25969660851,Espagne,F,0
384,51,7,56635.42612862214,4,1,0,38787.94138107895,Allemagne,H,1
399,66,8,24326.704508720635,1,1,0,64554.119466008975,France,H,1
448,60,12,83187.35029326628,2,1,0,76121.25788465953,Espagne,H,1
376,50,5,105037.16606646366,4,0,1,34522.586180143044,Allemagne,H,0
598,30,12,94208.94536560845,3,0,1,66431.49859825819,France,F,0
335,69,0,47662.98333917768,2,1,1,46949.46161109417,France,H,1
413,48,13,30581.31571103529,4,0,0,36504.963002275996,Allemagne,F,1
664,60,6,49407.66727077714,3,1,1,62737.37082590434,Allemagne,H,0
768,32,0,72649.56999396098,1,0,1,55701.760749763846,France,H,0
785,63,0,44205.89473039839,1,1,1,41847.164796159945,Espagne,H,1
682,22,2,23047.888038817582,2,1,0,62507.553001330816,France,H,1
545,36,11,39563.38038934539,1,1,1,64364.24815958963,Allemagne,F,0
574,56,2,88733.14449035471,4,1,0,50742.726522848294,Espagne,F,1
441,73,12,25456.33352990199,3,1,1,40347.783425956884,France,H,1
385,62,14,52681.33875746798,1,1,0,13107.552909163409,Allemagne,H,1
357,57,7,47337.5172335267,3,1,0,86898.04277657418,Allemagne,H,1
388,69,7,36362.142040617124,1,1,1,47850.41283371606,Allemagne,F,1
398,35,5,68500.95126548907,4,0,1,49395.01939139644,Allemagne,H,0
782,67,0,22486.3997306014,1,0,0,70435.41881379295,Espagne,F,1
621,43,9,64098.71244831396,1,0,0,39685.800982439956,France,F,1
841,29,3,99326.89985918955,1,0,1,36125.48530998275,Espagne,H,0
427,73,5,96701.43368792368,3,0,0,29170.899106200653,France,H,1
800,52,3,16792.15828993662,4,1,1,33483.207311546255,France,F,0
519,63,14,22547.692966138835,3,0,0,34750.59552744608,Espagne,H,1
467,58,11,25429.843068071328,1,0,0,53288.86169561546,France,H,1
473,21,18,73206.44364313046,4,0,0,85421.90696487992,France,H,1
706,31,19,57719.97105731978,3,0,1,64803.78100161189,Allemagne,F,0
494,57,19,87237.11183933413,4,1,1,31298.639370577523,France,F,0
480,25,10,87751.6642308188,3,0,0,69993.61826223534,Allemagne,F,1
714,38,0,50466.04327791586,3,0,0,43769.07385240644,France,F,1
576,72,4,141521.8367674165,4,1,1,59438.70412768249,France,F,0
706,56,16,79643.94080034718,3,0,1,58692.177673219645,France,H,0
564,64,1,31952.702590756904,3,1,1,23589.76222751596,Espagne,H,0
659,57,17,71376.40354234971,3,1,1,44906.81659579843,France,H,0
462,62,8,76556.14971074347,1,0,1,57782.58195945203,France,F,1
764,60,11,63644.49922510655,2,1,1,59556.01035265495,France,H,0
448,48,4,69838.55487674088,2,1,0,43644.28917056736,Allemagne,H,1
563,43,7,58956.16307982434,3,0,1,75759.45057933993,Espagne,H,0
328,60,8,61136.86443047453,3,0,1,18329.146404136496,France,H,0
485,20,3,86823.67355717799,3,1,0,76874.06287239755,France,F,1
748,53,2,63018.020143051544,2,1,0,60101.15700159457,France,F,0
372,49,17,21476.374080529167,4,0,1,71886.14850479126,France,F,0
757,20,3,55324.893471219664,1,0,1,70981.52993625644,Allemagne,H,0
374,74,4,64866.44181374728,4,1,0,66282.67030547909,France,H,1
719,68,0,84250.52244082531,4,1,0,44804.13201683806,France,F,1
677,54,4,149576.71645655215,3,0,1,60185.562504481866,France,F,0
382,27,4,17732.874504134037,1,1,1,33448.92227034467,France,F,1
711,69,15,98656.43276883499,1,0,1,32467.667385896453,France,H,1
667,37,10,71904.27177406386,4,0,1,29767.165105367272,Espagne,F,0
588,24,0,49916.98085160744,4,1,1,19450.727819354855,France,H,0
479,59,6,69741.10509524359,2,1,1,51385.62460959618,France,F,0
750,27,3,36042.09193856866,4,0,1,105488.31001496318,Allemagne,F,0
782,60,18,59679.3901964023,1,1,0,58042.26286905578,Allemagne,H,1
417,70,8,102651.35376405895,2,1,1,65570.14928722316,France,F,1
624,74,5,90839.66815228062,4,1,1,77199.57304674899,France,F,0
669,42,1,70949.84396403917,3,1,1,27507.44293100511,Espagne,F,0
595,32,15,58613.42807130889,2,0,0,49117.88113248533,France,F,1
437,52,14,35473.954949976534,2,0,1,49626.219806467954,Allemagne,H,0
471,18,15,66369.22009372019,1,0,1,63666.36075901154,Allemagne,H,1
455,69,16,42648.46485187017,4,1,0,60769.369138198126,Allemagne,F,1
546,73,9,3278.9006751527922,1,0,0,79984.13001242258,Espagne,F,1
308,58,10,71199.20129303096,1,0,0,43539.353860100986,Allemagne,H,1
647,72,2,67724.99815618191,4,0,0,55025.7700067662,France,H,1
626,20,1,77591.22893925203,2,0,0,25032.72733218206,Allemagne,F,1
324,43,2,69543.33604859689,4,0,0,37392.08460767515,Allemagne,F,1
383,23,7,101346.31584753838,1,1,1,24195.424303654316,France,H,1
525,23,6,59034.13767051604,2,0,1,39687.47085671793,France,F,0
778,19,12,47144.44556010685,4,1,0,56172.41216215269,Espagne,F,1
847,20,4,73631.35993230055,1,0,1,63987.50700568449,Allemagne,F,0
393,52,18,22546.565223935504,4,0,1,44400.16885093771,France,F,0
462,65,5,31038.207735478285,1,0,0,37303.23430193231,Allemagne,F,1
619,34,2,76060.20050361322,4,0,0,58748.17754617845,Espagne,H,0
699,38,1,22070.200756364196,3,0,1,65384.84838292999,France,F,0
589,59,2,99752.99820777582,4,0,1,59800.6929465121,Espagne,F,0
509,67,14,46107.52785435086,1,0,0,42970.097851404294,Espagne,F,1
435,31,18,57466.222365634116,3,1,1,55700.83411158253,Allemagne,F,0
543,28,16,47729.01722555564,2,1,0,26101.862568631557,France,F,0
824,44,15,82879.4909027759,3,0,0,26026.172653606267,Allemagne,F,0
444,20,18,45852.91057412601,3,1,0,35367.202200325606,Allemagne,F,1
784,22,8,30658.952422519695,3,1,0,41950.44773293951,France,H,1
815,41,11,81303.94204565485,3,1,1,78526.46993666785,France,F,0
621,60,13,26614.1992560446,2,1,0,45168.57204937261,France,F,1
394,71,18,1259.3094885585524,1,1,1,51064.3552628534,France,F,1
557,43,1,87541.10957607107,3,0,0,72516.34305363204,Espagne,F,1
503,23,5,9011.013650380846,1,1,0,81284.46461861339,France,F,1
827,66,17,86797.9112540664,4,1,0,65459.195720694115,France,H,1
529,35,4,47551.35923440609,1,1,1,16852.400373096883,France,H,0
412,56,11,48517.158840990494,3,1,1,61707.61480143901,France,H,0
756,48,4,78622.2611732888,4,1,1,34571.17387894771,France,H,0
377,42,2,96908.41476774932,2,0,1,78776.27984412314,Espagne,F,0
480,42,2,32596.51311717174,2,1,0,42468.169954265686,Allemagne,F,1
680,45,2,49527.14276151464,3,1,0,33779.37682214391,France,H,1
559,40,8,3427.6524968078957,1,0,1,77935.63324768213,France,F,0
625,19,13,63289.48549704589,2,0,1,59222.54841896633,Allemagne,F,0
769,26,19,91175.07656315772,1,0,0,41474.1426050412,Allemagne,F,1
342,52,12,102230.1129561732,1,1,0,69405.64777065118,Allemagne,H,1
663,28,1,61293.270630230356,1,0,0,32549.52577489216,Allemagne,F,1
538,64,17,5852.7089364869535,1,1,1,55307.556370746854,Allemagne,F,1
783,43,8,75467.50032982149,2,0,1,62021.87985733322,France,F,0
426,31,5,58917.691836277336,3,0,1,71704.2629212447,Espagne,F,0
341,49,1,75101.00609728732,3,0,0,39951.38806648084,France,H,1
624,40,16,61870.87334747932,3,0,1,92592.70579498855,Espagne,H,0
478,73,1,68708.27483633852,3,0,1,41734.00531664838,France,H,1
388,66,9,76198.05442274669,4,0,0,17826.002582210087,France,F,1
669,72,17,99218.96559827268,2,1,1,71300.15591897373,France,H,0
425,20,9,60022.95158305325,4,0,0,85688.00472274315,France,F,1
501,71,3,53226.36966553163,4,1,0,25569.803959189147,France,F,1
365,69,14,10769.22127388874,4,0,1,47220.27746546665,Espagne,H,1
327,19,10,14896.44452073166,3,1,1,56968.9710110912,Allemagne,H,0
474,64,7,80730.08867889654,1,0,0,96860.25026576905,France,H,1
743,20,6,32153.31329911075,4,1,1,47063.883806558435,Allemagne,F,0
492,59,18,85996.35126059286,3,1,0,73284.87214610353,Allemagne,F,1
807,38,19,66210.33312199239,2,1,1,71600.19263588348,France,H,0
537,21,8,50664.38821558427,4,1,0,50380.07507505084,France,H,1
594,55,19,50759.968823718045,4,1,0,29014.066389904718,France,H,0
833,61,9,13698.850327259366,1,1,1,18179.248459702765,Allemagne,H,1
415,28,8,76667.60527821087,1,0,0,64114.11676327913,Espagne,F,1
537,18,16,110248.55057288773,4,1,1,77621.26654025722,France,F,0
731,20,13,49907.18016812467,4,0,0,17310.248436181864,Espagne,H,1
548,39,17,64453.61364538879,1,1,1,26833.816837107013,Allemagne,H,0
695,68,7,65408.17969222295,1,1,0,51542.65340615066,Espagne,F,1
814,68,2,108710.18052003106,3,1,0,59944.524145403775,France,H,1
671,30,0,70272.30092321824,1,1,1,60396.87374771641,France,F,1
328,70,13,97540.94106218565,1,1,0,87187.87417653915,France,F,1
754,28,19,96310.67975306444,4,1,1,77851.6487786737,Allemagne,F,0
677,23,12,104047.75231757178,4,1,0,72280.43701776219,France,F,0
736,61,9,79672.35828105414,2,1,0,13094.810157745502,Espagne,H,1
797,23,9,58834.45893113066,2,1,1,1658.6677085456904,Espagne,F,0
452,23,19,31702.495219939894,4,1,0,73046.14364243769,Espagne,F,1
556,74,17,89702.03129338524,2,0,1,70248.89830855335,Espagne,H,0
641,61,18,87993.81731423805,3,0,1,76298.31547596752,France,H,0
790,25,14,20872.323115869818,3,1,1,16534.478029146936,France,F,0
824,69,5,53985.908513445655,3,0,1,61541.870094340265,France,F,0
464,28,15,99717.66884429274,1,1,0,45936.05267298487,Espagne,F,1
492,61,11,48734.45924810659,3,1,0,63624.80890343748,France,H,1
657,41,13,79540.14323533024,3,0,1,76721.61345156921,Allemagne,F,0
327,65,0,51607.56800810887,3,1,0,55421.53426787561,France,H,1
303,40,7,104118.95639738897,1,1,0,22492.56697217331,Allemagne,F,1
326,22,18,68018.48702316276,1,0,0,66099.32780835118,France,H,1
697,37,18,36518.89403348589,4,1,1,48965.49287318046,France,F,0
559,57,1,61415.2346576456,3,0,0,63349.524698305875,Espagne,F,1
807,73,15,91188.09768808755,4,0,1,79713.31830583775,France,F,0
843,38,12,50175.15376480055,4,0,0,35281.00132828375,France,F,0
675,36,17,112514.19372903203,3,0,1,94809.95625724831,France,H,0
596,39,9,34148.450738897605,1,0,0,30190.148533405794,Espagne,F,1
688,44,17,69243.11375541911,3,0,1,44880.92134717151,France,F,0
823,68,7,38374.339378949866,4,0,1,35656.5305703786,Espagne,H,0
644,21,3,72660.27501125216,3,1,0,58502.37635328986,Espagne,H,1
594,38,18,43623.708797060855,3,1,1,37225.53103141081,Espagne,H,0
749,21,4,63211.637944954906,4,0,0,67182.81602943048,France,F,0
658,30,7,55607.75278139527,3,1,1,72580.35605409145,Allemagne,F,0
578,66,11,105455.71413155239,4,0,1,75928.06636886875,France,F,0
762,29,17,56042.96175863029,2,0,0,36908.2054218653,Allemagne,H,1
471,53,12,35934.27882469582,3,1,0,71828.20488120969,France,H,1
649,52,17,103234.10197330138,2,1,1,64605.5030477746,Espagne,H,0
638,28,13,105770.55195790046,3,0,0,39924.654931397126,Espagne,H,1
342,64,18,75478.91218645549,1,1,1,63145.5937521269,Allemagne,H,1
739,68,11,92639.48117414862,4,0,1,69761.09174624205,Espagne,H,0
521,67,3,56118.79970830768,1,0,0,47917.767012091164,France,F,1
736,20,11,3087.640624832973,2,1,1,65091.9500722002,France,F,0
692,64,12,68662.41719729411,1,0,0,89710.48555948271,France,F,1
449,64,11,53668.475023029256,1,0,1,51972.16327973841,Allemagne,F,1
593,57,4,80003.74429473138,1,0,1,57859.878494200064,Allemagne,H,0
739,38,13,119453.53269944941,4,1,1,50203.94623897964,France,F,0
452,30,4,79756.03517373378,4,1,1,48022.109663566625,Espagne,F,0
377,26,1,79080.79133807147,4,0,1,76281.6900544525,France,H,1
464,55,16,52615.77176312309,2,1,1,77353.32654910593,France,H,0
426,67,5,43954.50996122296,1,0,0,34593.07962776652,Espagne,H,1
601,35,10,87491.82081845765,1,0,1,60213.19652325996,France,F,0
664,19,13,85995.32071214216,2,1,0,81764.44682184522,France,H,0
811,40,7,57730.91163235239,4,1,0,64451.08050154064,Espagne,H,1
740,33,11,55668.29908384572,1,1,1,66317.41181258946,Espagne,H,0
806,41,15,54630.36507723881,4,0,1,42754.29122085248,France,F,0
700,56,6,66432.25876743422,2,0,1,51455.56011705192,Allemagne,F,0
593,47,6,33477.24677942126,4,0,1,26405.936171938647,Allemagne,H,0
677,26,2,25817.337763517375,2,0,0,58822.0978638099,France,F,0
476,25,7,76070.23700221801,1,0,0,63425.930081697,France,H,1
616,30,14,21023.260588808625,1,1,0,47668.285490611255,Espagne,H,1
429,27,14,81928.19922332893,3,1,1,49413.19305880228,France,H,0
740,53,7,62111.39792485406,4,1,1,77717.7671325785,France,F,0
400,27,9,29675.793999227244,1,0,0,38611.53288228634,France,F,1
708,24,6,54565.151072801666,3,0,1,78407.35836604093,Espagne,H,0
572,38,14,71524.00361730439,2,0,0,73659.85436473213,Allemagne,F,0
810,43,3,47545.37986717134,1,0,0,50117.89205362822,Allemagne,H,1
518,70,7,28023.65139491737,3,0,0,55651.044886136595,Allemagne,F,1
387,30,9,80646.26121671582,1,0,0,76634.05359308838,France,H,1
351,19,15,43363.443237946994,1,0,1,42223.565749631794,Espagne,F,1
677,37,2,37329.28002987894,2,0,0,64380.7114280613,France,H,0
391,72,10,62558.35244708393,4,1,0,106344.58509640774,France,F,1
620,51,14,68015.89836735852,4,0,1,49453.09238624175,France,F,0
426,33,0,62276.9828464518,1,0,1,94764.26102044783,France,F,1
648,49,6,84848.9727094468,2,0,1,81376.05391926215,Allemagne,F,0
795,34,9,56583.757902270765,3,0,0,58947.28331456319,Allemagne,F,0
591,55,1,49466.889873923064,4,1,0,65600.72277661448,Allemagne,F,1
393,49,13,62405.02643016859,1,0,1,50210.70872610123,Espagne,F,1
439,72,19,59577.15467311652,1,1,0,41029.7793082121,France,H,1
475,56,1,77812.11903108914,4,1,0,63604.726196884534,France,F,1
448,21,14,83458.00074118086,4,1,0,56979.950564042185,Espagne,H,1
643,62,11,81348.57674517467,4,1,1,63406.953228385,France,H,0
539,18,3,80131.95144426408,4,1,1,59763.02146367911,France,H,0
371,60,4,100544.86071453404,3,1,0,90553.06166704782,France,H,1
776,34,11,112594.83359798898,1,0,1,76419.64219679877,France,H,0
573,65,3,66771.65996751694,4,1,1,69450.68229094443,Espagne,H,0
757,65,19,109459.5598925754,4,0,1,24789.04747767874,France,F,0
477,53,8,27811.156002498374,1,1,0,74917.16141654257,France,F,1
795,43,3,81590.38350856077,3,1,0,68002.404965638,France,H,1
557,53,8,22236.043245716704,1,0,1,45515.60652067517,Allemagne,H,0
738,36,12,75071.37765047696,1,0,1,28948.009609366032,Allemagne,H,0
618,52,15,73971.1841301416,2,1,0,68393.86240694937,France,F,0
442,49,7,76014.70199619942,2,0,0,65204.47444782091,Espagne,F,1
559,73,3,89183.7968169495,3,0,0,40392.387345275085,Allemagne,F,1
466,47,16,36555.505132414415,1,1,1,49176.80228915794,Allemagne,H,1
660,24,9,103887.9963447065,2,0,1,47453.39449191343,Espagne,H,0
400,36,19,61921.79855632753,1,0,1,60572.86935187732,Allemagne,H,1
440,52,16,57173.57837172259,4,1,1,59739.29355406857,Espagne,F,0
429,18,14,73923.168903923,1,1,1,52539.32793198177,Allemagne,H,1
403,61,13,88907.18610789854,4,0,1,49493.68246357028,Espagne,H,1
714,36,17,107502.27742847653,1,0,0,9926.096337080118,France,F,1
554,71,5,32965.94587747149,2,0,0,35074.28273029771,Espagne,H,1
456,52,18,54324.59723274685,4,1,0,32872.020273217575,Allemagne,H,1
489,31,8,47525.77627715275,4,0,1,48345.82042098114,Allemagne,H,0
518,59,0,91328.46391671758,1,0,0,80594.00294087653,Espagne,H,1
730,38,10,50163.69237451764,2,0,0,53375.93446533797,Allemagne,H,0
411,37,1,30426.3505151482,3,1,0,44896.941145266785,Espagne,F,1
817,61,18,35367.48243247456,2,0,0,53470.58791348317,Espagne,H,1
724,58,9,39871.08856667348,1,1,0,90716.37661714858,France,H,1
595,73,14,36064.49293529139,4,1,1,73942.37232017542,France,H,0
598,39,18,52507.067112311954,4,1,0,60845.42581025983,France,H,0
548,42,8,26139.154362760593,3,1,0,23522.64146168858,France,F,0
527,42,12,8432.41816741111,1,1,0,54781.09686010609,Espagne,F,1
651,37,7,101081.89361205688,1,1,1,58756.486657460184,Espagne,F,0
794,59,13,97180.45165440108,3,0,1,43697.74569402588,Allemagne,F,0
376,24,17,84961.78453329354,1,1,0,65672.1196594787,Allemagne,F,1
622,28,5,50434.30160881942,2,0,1,27949.715450708718,Allemagne,F,0
526,44,14,44495.86694752346,2,1,1,72904.23090488209,Espagne,H,0
496,27,6,35929.1754664989,3,0,0,29533.014623831543,France,F,1
376,20,14,54280.4211802722,4,1,0,39772.256246126824,Espagne,F,1
801,34,12,46274.76569014626,2,1,0,66200.87853685822,France,F,0
737,63,10,94172.12788335638,1,0,1,32228.440110582218,Espagne,F,1
816,69,0,37745.963404383234,2,0,0,40241.90725498215,France,F,1
788,64,7,100191.40563065247,3,0,0,38468.08512822598,France,H,1
597,42,2,80322.91120649783,4,1,0,63212.71192565197,Allemagne,H,1
711,64,14,25558.59064068935,3,1,1,74455.32853151814,France,F,0
588,73,8,47969.60304394798,2,0,1,58633.20082486397,Espagne,F,0
490,47,0,66740.85745548928,3,1,0,72395.46631023049,France,F,1
318,44,13,131102.74401970487,3,1,0,76425.57093090429,Allemagne,H,1
450,44,7,38423.54863116832,3,0,1,39602.32743015255,Espagne,H,0
641,55,3,7300.391735592399,2,1,1,54544.680596650855,Allemagne,H,0
775,64,11,98128.52913688828,2,0,1,67586.95909057754,Espagne,H,0
620,39,12,37679.33264535852,2,1,0,35211.98820021379,Espagne,F,1
839,37,18,33824.9680927605,4,0,1,77472.52451010192,France,F,0
593,62,12,77115.13328441675,1,1,1,81420.5146469847,France,H,0
355,63,2,107465.95087224149,3,0,1,55130.186595713916,France,H,1
740,51,13,50770.97645866917,3,0,0,19083.940298555346,France,H,1
816,63,12,51126.47668739975,2,1,0,53706.364342543566,France,H,1
566,57,3,74889.74179174392,1,1,1,76939.92562220788,Espagne,F,0
730,68,12,52970.375308175375,1,1,0,45475.19107725099,France,F,1
822,23,16,29030.070706348582,2,0,0,55903.07760267235,France,F,0
401,28,19,64278.17016551348,1,0,0,38345.90668507344,Espagne,H,1
461,73,18,153286.3024849155,3,0,1,49234.07910966171,Allemagne,F,1
745,48,5,17141.098437527806,1,0,0,57700.13140908391,France,H,1
570,57,7,70876.09199274943,2,0,1,46399.02912031814,France,F,0
699,73,8,93933.17558502911,1,1,0,42323.12067125106,Allemagne,H,1
787,56,12,11542.0667947506,4,0,1,46785.33998826918,France,F,0
317,58,17,71926.98278553545,3,0,1,43964.528687449914,France,H,0
535,64,19,65037.98787158664,3,0,1,48230.737499447074,Allemagne,F,0
539,30,18,76162.60730294793,4,1,1,36896.80743287232,Espagne,F,0
640,23,18,77134.36367429401,1,1,1,50536.06366882124,Allemagne,H,0
371,71,6,40921.916412868195,2,1,0,59153.27442435835,France,H,1
548,50,6,68454.85710819624,1,0,1,66441.45881442165,Espagne,F,0
687,63,5,87635.5909360865,2,0,0,56198.33276439221,Espagne,H,1
603,43,18,42351.8929131874,3,0,1,72116.31897851307,France,F,0
801,45,10,51449.094797567,3,1,1,56488.98096446843,France,H,0
483,48,0,50265.9946307268,2,1,0,70915.40219793563,Allemagne,F,1
814,48,4,75925.1315616947,2,1,1,40145.0660658654,Allemagne,H,0
408,30,4,69011.56281179808,1,1,1,59208.37371711556,France,F,1
685,21,5,13376.458517798179,4,1,0,63228.50183158678,Allemagne,H,0
579,23,1,85714.9705569951,4,0,1,59498.757488269475,France,F,0
620,54,15,94753.49936463675,3,0,1,39682.54198436653,Allemagne,F,0
